//04/11/2022 11:12:34.707
17/02/2013, 31, 09:00, 15:20, 0, 16:05, 474, 0, F, ETN*
10/03/2013, 31, 09:00, 15:20, 0, 16:10, 469, 0, F, ETN*
15/09/2020, 31, 09:00, 15:45, 0, 16:05, 115, 1, F, ETN*
01/01/2007, 31, 09:00, 16:00, 0, 16:00, 479, 0, F, EUR*
19/10/2008, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, EUR*
16/10/2011, 31, 09:00, 16:00, 0, 16:00, 479, 0, F, FRC*
26/02/2012, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, FRC*
16/09/2020, 31, 09:00, 16:00, 0, 17:15, 45, 0, F, FRC*
16/10/2011, 31, 09:00, 13:00, 0, 15:00, 539, 0, F, FRP0*
09/03/2020, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, FRP1
11/02/2016, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, FRP1*
13/03/2016, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, FRP1*
16/10/2016, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, FRP1*
12/03/2017, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, FRP1*
15/10/2017, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, FRP1*
11/03/2018, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, FRP1*
05/11/2018, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, FRP1*
11/03/2019, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, FRP1*
04/11/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, FRP1*
03/11/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, FRP1*
15/03/2021, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, FRP1*
08/11/2021, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, FRP1*
14/03/2022, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, FRP1*
07/11/2022, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, FRP1*
16/10/2011, 31, 10:00, 13:00, 0, 13:00, 659, 0, F, FWI*
11/03/2012, 31, 09:00, 13:00, 0, 15:00, 539, 0, F, FWI*
20/12/2015, 31, 09:00, 13:00, 0, 20:00, 239, 0, F, FWI*
11/03/2019, 31, 09:00, 16:55, 0, 17:20, 399, 0, F, HYPEO*
04/11/2019, 31, 09:00, 17:55, 0, 20:00, 239, 0, F, HYPEO*
09/03/2020, 31, 09:00, 16:55, 0, 17:20, 35, 0, F, HYPEO*
15/03/2021, 31, 09:00, 16:55, 0, 17:20, 35, 0, F, HYPEO*
11/03/2019, 31, 09:00, 17:55, 0, 20:00, 239, 0, F, HYPER*
04/11/2019, 31, 09:00, 17:55, 0, 20:00, 239, 0, F, HYPER*
09/03/2020, 31, 09:00, 17:55, 0, 20:00, 239, 0, F, HYPER*
15/03/2021, 31, 09:00, 16:55, 0, 17:20, 35, 0, F, HYPER*
26/02/2007, 31, 09:00, 16:00, 0, 16:00, 479, 0, F, ICF*
04/11/2007, 31, 09:00, 17:00, 0, 17:00, 419, 0, F, ICF*
18/02/2008, 31, 09:00, 16:00, 0, 16:00, 479, 0, F, ICF*
19/10/2008, 31, 09:00, 17:00, 0, 17:00, 419, 0, F, ICF*
08/03/2009, 31, 09:00, 17:00, 0, 17:00, 419, 0, F, ICF*
04/05/2009, 31, 09:00, 15:00, 0, 15:00, 539, 0, F, ICF*
18/10/2009, 31, 09:00, 17:00, 0, 17:00, 419, 0, F, ICF*
14/03/2010, 31, 09:00, 15:00, 0, 15:00, 539, 0, F, ICF*
17/10/2010, 31, 09:00, 17:00, 0, 17:00, 419, 0, F, ICF*
13/03/2011, 31, 09:00, 15:00, 0, 15:00, 539, 0, F, ICF*
16/10/2011, 31, 09:00, 16:00, 0, 16:00, 479, 0, F, ICF*
06/11/2011, 31, 09:00, 17:00, 0, 17:00, 419, 0, F, ICF*
